user_id,system_name,access_level
user_3322,/resource/91,write
user_3323,/resource/41,read
user_3323,/resource/88,read
user_3327,/resource/38,write
user_3327,/resource/42,read
user_3328,/resource/90,write
user_3328,/resource/26,read
user_3328,/resource/52,read
user_3328,/resource/23,read
user_3333,/resource/39,read
user_3335,/resource/13,read
user_3335,/resource/96,write
user_3335,/resource/41,write
user_3337,/resource/60,read
user_3337,/resource/40,read
user_3337,/resource/49,write
user_3337,/resource/75,read
user_3337,/resource/21,read
user_3340,/resource/11,read
user_3344,/resource/88,read
user_3344,/resource/72,read
user_3348,/resource/90,read
user_3348,/resource/13,admin
user_3348,/resource/81,write
user_3348,/resource/14,read
user_3350,/resource/100,read
user_3350,/resource/12,read
user_3350,/resource/84,write
user_3351,/resource/31,read
user_3352,/resource/27,read
user_3352,/admin/secret,read
user_3352,/resource/59,write
user_3353,/resource/27,read
user_3357,/resource/20,write
user_3357,/resource/44,write
user_3357,/resource/88,write
user_3358,/resource/20,admin
user_3358,/resource/33,admin
user_3358,/resource/43,write
user_3361,/resource/100,write
user_3361,/admin/config,read
user_3361,/resource/27,read
user_3361,/resource/60,admin
user_3361,/resource/21,write
user_3365,/resource/63,admin
user_3365,/resource/73,write
user_3370,/resource/94,read
user_3370,/resource/68,read
user_3370,/resource/30,write
user_3370,/resource/76,write
user_3370,/resource/90,read
user_3371,/resource/62,read
user_3372,/resource/87,admin
user_3374,/resource/56,read
user_3378,/resource/67,read
user_3378,/resource/78,write
user_3378,/resource/99,read
user_3385,/resource/16,admin
user_3385,/resource/75,admin
user_3387,/resource/99,read
user_3387,/resource/68,read
user_3387,/resource/66,read
user_3389,/resource/41,read
user_3389,/resource/51,admin
user_3389,/resource/2,read
user_3394,/resource/35,read
user_3394,/resource/75,write
user_3394,/resource/50,read
user_3394,/resource/23,read
user_3395,/resource/9,write
user_3395,/resource/95,read
user_3396,/resource/94,write
user_3396,/resource/11,write
user_3396,/resource/54,read
user_3396,/resource/98,read
user_3396,/resource/14,read
user_3398,/resource/48,read
user_3398,/resource/62,write
user_3398,/resource/85,read
user_3398,/resource/59,write
user_3408,/resource/44,write
user_3409,/config/modify,read
user_3409,/resource/31,read
user_3409,/resource/97,write
user_3411,/resource/41,write
user_3411,/resource/72,read
user_3411,/resource/25,write
user_3417,/resource/16,read
user_3417,/resource/73,read
user_3417,/resource/71,read
user_3417,/resource/91,write
user_3417,/resource/23,write
user_3423,/resource/4,write
user_3425,/resource/70,admin
user_3425,/resource/88,read
user_3425,/resource/32,read
user_3429,/resource/41,write
user_3429,/resource/30,write
user_3429,/resource/32,admin
user_3431,/resource/88,write
user_3431,/config/modify,read
user_3431,/resource/92,read
user_3434,/resource/25,admin
user_3434,/resource/57,write
user_3434,/admin/secret,read
user_3436,/resource/18,read
user_3436,/resource/16,admin
user_3436,/resource/4,read
user_3437,/resource/85,read
user_3438,/resource/84,read
user_3438,/resource/86,write
user_3440,/resource/4,write
user_3440,/config/modify,write
user_3440,/resource/52,read
user_3444,/resource/54,admin
user_3444,/resource/93,read
user_3444,/resource/75,read
user_3444,/resource/59,read
user_3444,/admin/secret,read
user_3449,/resource/73,admin
user_3449,/resource/59,read
user_3449,/resource/28,read
user_3451,/resource/26,read
user_3451,/resource/77,read
user_3454,/resource/62,read
user_3455,/resource/71,read
user_3455,/resource/2,read
user_3455,/resource/20,admin
user_3460,/resource/62,read
user_3460,/resource/66,read
user_3463,/resource/86,admin
user_3467,/resource/33,write
user_3467,/resource/35,write
user_3467,/resource/74,read
user_3467,/resource/83,read
user_3467,/resource/73,read
user_3471,/resource/33,read
user_3471,/resource/75,read
user_3472,/resource/8,read
user_3472,/resource/39,read
user_3475,/resource/27,read
user_3475,/admin/config,admin
user_3475,/resource/21,write
user_3475,/resource/2,admin
user_3475,/resource/73,admin
user_3478,/resource/25,read
user_3478,/resource/20,write
user_3478,/resource/38,admin
user_3482,/resource/59,write
user_3482,/resource/25,admin
user_3482,/resource/91,read
user_3482,/resource/93,admin
user_3483,/resource/36,write
user_3483,/resource/70,admin
user_3483,/config/modify,admin
user_3483,/resource/5,admin
user_3483,/resource/25,admin
user_3487,/resource/5,write
user_3487,/resource/62,read
user_3487,/resource/95,read
user_3487,/resource/31,read
user_3488,/resource/46,read
user_3488,/resource/44,read
user_3488,/resource/48,read
user_3489,/resource/11,admin
user_3489,/resource/59,admin
user_3489,/system/delete,write
user_3489,/resource/10,admin
user_3489,/resource/17,write
user_3490,/resource/100,read
user_3490,/resource/69,read
user_3490,/resource/58,read
user_3490,/resource/51,write
user_3490,/resource/27,write
user_3491,/resource/78,read
user_3493,/resource/83,admin
user_3493,/resource/49,write
user_3493,/resource/76,admin
user_3493,/resource/14,admin
user_3493,/resource/37,admin
user_3495,/config/modify,read
user_3495,/resource/96,write
user_3495,/resource/34,read
user_3495,/admin/config,read
user_3498,/resource/7,admin
user_3500,/resource/35,read
user_3500,/resource/80,write
user_3500,/system/delete,admin
user_3505,/resource/27,write
user_3505,/resource/17,admin
user_3505,/resource/14,read
user_3505,/resource/25,admin
user_3506,/resource/56,write
user_3508,/resource/1,read
user_3508,/resource/70,read
user_3508,/resource/9,read
user_3509,/resource/13,write
user_3509,/resource/93,read
user_3509,/resource/88,admin
user_3511,/resource/81,read
user_3511,/resource/86,write
user_3511,/resource/42,write
user_3513,/resource/43,read
user_3513,/resource/48,write
user_3513,/resource/68,read
user_3513,/resource/20,write
user_3513,/resource/65,read
user_3514,/resource/53,read
user_3516,/resource/43,read
user_3516,/resource/25,read
user_3516,/resource/58,write
user_3516,/resource/99,read
user_3518,/resource/86,admin
user_3518,/resource/85,write
user_3523,/resource/75,read
user_3523,/resource/25,write
user_3523,/resource/86,write
user_3524,/resource/83,read
user_3526,/resource/39,write
user_3526,/resource/48,admin
user_3526,/resource/43,read
user_3527,/resource/84,read
user_3527,/resource/72,admin
user_3528,/resource/44,admin
user_3529,/resource/5,write
user_3529,/resource/50,admin
user_3529,/resource/66,read
user_3529,/resource/70,write
user_3531,/resource/52,admin
user_3531,/resource/82,read
user_3540,/resource/51,read
user_3540,/resource/12,read
user_3540,/resource/25,read
user_3541,/resource/49,write
user_3541,/system/delete,admin
user_3542,/resource/48,read
user_3542,/resource/36,read
user_3542,/resource/69,read
user_3542,/resource/41,write
user_3542,/resource/60,write
user_3543,/resource/81,read
user_3543,/resource/38,read
user_3544,/resource/39,admin
user_3544,/resource/8,admin
user_3550,/resource/12,read
user_3550,/resource/26,read
user_3551,/resource/79,admin
user_3551,/admin/config,read
user_3551,/resource/51,admin
user_3559,/resource/33,admin
user_3559,/resource/63,write
user_3559,/resource/31,read
user_3559,/resource/69,read
user_3560,/admin/secret,read
user_3560,/resource/90,write
user_3560,/resource/9,read
user_3561,/resource/5,read
user_3561,/resource/70,read
user_3561,/resource/75,admin
user_3561,/resource/58,write
user_3563,/resource/27,read
user_3563,/resource/10,read
user_3566,/resource/23,read
user_3568,/resource/38,read
user_3568,/resource/64,read
user_3568,/resource/34,write
user_3568,/resource/60,read
user_3568,/resource/78,read
user_3571,/resource/69,admin
user_3572,/admin/config,read
user_3572,/resource/25,read
user_3572,/config/modify,read
user_3572,/resource/45,write
user_3572,/resource/90,read
user_3574,/resource/36,write
user_3574,/resource/14,admin
user_3575,/resource/17,read
user_3580,/admin/secret,read
user_3580,/resource/49,read
user_3580,/resource/28,read
user_3580,/resource/10,write
user_3584,/resource/93,admin
user_3584,/resource/71,write
user_3586,/resource/44,write
user_3586,/resource/31,write
user_3586,/resource/68,write
user_3586,/resource/91,read
user_3587,/resource/1,read
user_3587,/resource/45,write
user_3593,/resource/35,read
user_3594,/resource/69,write
user_3600,/resource/12,write
user_3600,/resource/58,read
user_3600,/resource/89,read
user_3600,/resource/47,write
user_3600,/resource/63,admin
user_3601,/resource/27,read
user_3601,/resource/54,write
user_3601,/resource/64,write
user_3601,/resource/52,read
user_3601,/resource/6,read
user_3602,/resource/97,admin
user_3602,/resource/62,read
user_3602,/resource/80,read
user_3602,/resource/76,read
user_3602,/admin/secret,read
user_3603,/resource/59,read
user_3606,/resource/65,read
user_3606,/resource/17,read
user_3608,/resource/44,admin
user_3608,/resource/98,read
user_3608,/resource/76,read
user_3608,/resource/95,write
user_3608,/resource/77,write
user_3609,/resource/66,admin
user_3610,/resource/85,read
user_3610,/resource/69,admin
user_3610,/resource/28,admin
user_3611,/resource/50,write
user_3611,/resource/85,read
user_3611,/resource/12,admin
user_3611,/resource/72,admin
user_3611,/resource/40,admin
user_3614,/resource/22,write
user_3614,/resource/70,read
user_3614,/resource/20,read
user_3615,/resource/38,read
user_3615,/resource/71,admin
user_3615,/resource/87,admin
user_3615,/resource/12,read
user_3615,/resource/17,write
user_3616,/resource/26,write
user_3621,/resource/78,write
user_3621,/resource/56,read
user_3621,/resource/97,admin
user_3624,/resource/10,admin
user_3624,/resource/67,read
user_3624,/resource/59,admin
user_3624,/resource/27,read
user_3625,/resource/9,admin
user_3625,/resource/78,write
user_3627,/resource/45,write
user_3627,/resource/99,read
user_3627,/resource/4,write
user_3628,/resource/29,read
user_3628,/resource/84,write
user_3628,/system/delete,write
user_3628,/resource/49,write
user_3628,/resource/25,read
user_3631,/resource/17,write
user_3633,/resource/81,write
user_3633,/resource/77,write
user_3633,/resource/91,admin
user_3633,/resource/5,admin
user_3633,/resource/73,read
user_3634,/resource/38,read
user_3635,/resource/6,read
user_3635,/resource/83,admin
user_3635,/resource/75,read
user_3635,/resource/48,write
user_3636,/resource/93,write
user_3641,/resource/25,write
user_3641,/resource/22,read
user_3641,/resource/12,write
user_3641,/resource/30,read
user_3641,/resource/75,admin
user_3642,/resource/32,write
user_3642,/resource/73,read
user_3643,/resource/85,admin
user_3643,/resource/97,write
user_3649,/resource/66,write
user_3659,/resource/24,read
user_3660,/resource/76,read
user_3660,/resource/91,write
user_3660,/resource/83,read
user_3660,/resource/3,write
user_3661,/resource/53,read
user_3661,/resource/37,read
user_3661,/resource/74,read
user_3662,/resource/10,read
user_3662,/resource/45,read
user_3662,/resource/6,write
user_3662,/resource/9,read
user_3663,/resource/53,write
user_3663,/resource/34,admin
user_3663,/resource/5,write
user_3665,/resource/43,write
user_3665,/resource/82,admin
user_3671,/resource/8,admin
user_3671,/resource/71,write
user_3671,/resource/15,write
user_3673,/resource/46,read
user_3673,/resource/86,read
user_3676,/resource/72,read
user_3677,/resource/75,read
user_3677,/resource/58,read
user_3684,/resource/96,write
user_3684,/resource/37,read
user_3684,/resource/70,admin
user_3688,/resource/22,read
user_3688,/resource/98,write
user_3688,/resource/29,write
user_3688,/resource/52,read
user_3689,/resource/75,read
user_3689,/resource/53,read
user_3689,/resource/86,read
user_3692,/resource/5,write
user_3692,/resource/81,read
user_3692,/resource/84,write
user_3692,/resource/56,write
user_3693,/resource/62,read
user_3698,/resource/33,read
user_3698,/resource/25,write
user_3698,/resource/72,read
user_3699,/resource/4,write
user_3699,/resource/20,read
user_3699,/resource/18,admin
user_3700,/resource/17,read
user_3700,/resource/90,write
user_3700,/resource/12,write
user_3700,/resource/50,read
user_3700,/resource/7,read
user_3701,/resource/18,read
user_3701,/resource/51,read
user_3701,/resource/86,read
user_3701,/resource/48,read
user_3701,/resource/49,read
user_3704,/resource/22,read
user_3705,/resource/96,write
user_3705,/resource/16,read
user_3707,/resource/14,write
user_3707,/resource/75,read
user_3707,/resource/44,read
user_3707,/resource/62,read
user_3708,/resource/12,admin
user_3709,/resource/61,read
user_3709,/resource/55,write
user_3709,/resource/49,read
user_3709,/resource/23,write
user_3709,/resource/71,admin
user_3712,/resource/18,read
user_3715,/resource/73,read
user_3716,/resource/90,admin
user_3716,/resource/41,write
user_3718,/resource/95,read
user_3719,/resource/30,write
user_3720,/resource/96,admin
user_3720,/resource/78,admin
user_3720,/resource/46,admin
user_3722,/resource/69,admin
user_3725,/resource/86,read
user_3726,/resource/54,write
user_3726,/resource/70,admin
user_3733,/resource/73,write
user_3735,/resource/30,write
user_3735,/resource/99,read
user_3735,/resource/1,read
user_3735,/resource/12,read
user_3741,/resource/46,admin
user_3741,/resource/84,write
user_3741,/resource/31,admin
user_3741,/resource/25,admin
user_3741,/resource/66,read
user_3744,/resource/50,write
user_3744,/resource/89,admin
user_3744,/resource/42,write
user_3744,/resource/18,read
user_3745,/system/delete,read
user_3745,/resource/42,write
user_3745,/resource/51,write
user_3745,/resource/97,write
user_3745,/resource/7,admin
user_3746,/resource/32,read
user_3749,/resource/44,read
user_3750,/resource/47,read
user_3750,/resource/56,read
user_3750,/resource/97,read
user_3750,/resource/92,write
user_3758,/resource/79,write
user_3761,/resource/18,admin
user_3764,/resource/30,read
user_3764,/resource/91,write
user_3764,/resource/72,write
user_3768,/resource/25,admin
user_3774,/resource/14,write
user_3774,/resource/58,read
user_3775,/resource/67,read
user_3775,/resource/85,write
user_3776,/resource/26,read
user_3776,/resource/60,read
user_3776,/resource/71,write
user_3776,/resource/10,admin
user_3779,/resource/58,write
user_3781,/resource/8,read
user_3781,/resource/16,write
user_3781,/resource/39,admin
user_3781,/resource/54,read
user_3785,/resource/29,read
user_3785,/resource/54,admin
user_3786,/resource/53,read
user_3786,/resource/31,read
user_3786,/resource/27,write
user_3786,/resource/10,read
user_3786,/resource/28,read
user_3787,/resource/22,read
user_3788,/resource/86,read
user_3788,/resource/60,read
user_3789,/resource/29,read
user_3789,/resource/40,read
user_3789,/resource/51,write
user_3789,/resource/94,read
user_3789,/resource/22,read
user_3792,/resource/84,read
user_3793,/resource/59,read
user_3794,/resource/29,write
user_3795,/resource/13,admin
user_3795,/resource/73,write
user_3795,/resource/63,write
user_3796,/resource/19,write
user_3796,/resource/88,read
user_3796,/resource/8,read
user_3796,/resource/32,write
user_3800,/resource/50,write
user_3806,/resource/75,admin
user_3806,/resource/39,write
user_3806,/resource/81,write
user_3807,/resource/67,write
user_3807,/resource/37,write
user_3816,/resource/39,write
user_3816,/resource/86,read
user_3816,/resource/5,write
user_3816,/resource/41,read
user_3818,/resource/36,read
user_3818,/resource/10,read
user_3818,/resource/25,write
user_3818,/resource/16,write
user_3819,/resource/67,read
user_3819,/resource/13,read
user_3819,/resource/25,admin
user_3819,/resource/41,read
user_3821,/system/delete,admin
user_3821,/resource/90,read
user_3821,/resource/52,read
user_3823,/resource/20,write
user_3823,/resource/45,read
user_3823,/resource/98,write
user_3825,/resource/30,read
user_3826,/resource/78,write
user_3826,/resource/39,read
user_3826,/resource/87,write
user_3826,/resource/46,write
user_3832,/resource/81,admin
user_3832,/resource/15,read
user_3832,/resource/82,admin
user_3833,/resource/92,admin
user_3833,/resource/36,write
user_3833,/resource/60,admin
user_3833,/resource/8,write
user_3833,/resource/79,read
user_3834,/resource/33,read
user_3835,/resource/12,read
user_3836,/resource/31,admin
user_3836,/resource/14,read
user_3838,/resource/83,admin
user_3838,/resource/39,read
user_3838,/resource/43,read
user_3838,/resource/78,read
user_3844,/resource/16,read
user_3845,/resource/49,write
user_3848,/resource/59,read
user_3848,/admin/secret,read
user_3848,/resource/51,admin
user_3849,/resource/55,admin
user_3849,/resource/40,admin
user_3849,/resource/81,read
user_3849,/resource/59,read
user_3849,/resource/12,admin
user_3851,/resource/19,write
user_3852,/resource/41,read
user_3853,/resource/96,write
user_3853,/resource/67,admin
user_3854,/config/modify,admin
user_3856,/resource/87,read
user_3856,/resource/37,read
user_3857,/resource/81,write
user_3857,/resource/68,read
user_3863,/resource/98,admin
user_3863,/resource/19,write
user_3863,/resource/84,admin
user_3873,/resource/95,write
user_3873,/resource/63,admin
user_3873,/resource/67,write
user_3873,/resource/89,admin
user_3873,/resource/5,write
user_3874,/system/delete,admin
user_3874,/resource/32,read
user_3874,/resource/3,write
user_3878,/resource/75,write
user_3880,/resource/15,read
user_3880,/resource/73,read
user_3880,/resource/8,admin
user_3882,/resource/36,admin
user_3882,/resource/83,admin
user_3882,/resource/53,admin
user_3883,/resource/60,read
user_3883,/resource/34,read
user_3883,/resource/79,read
user_3883,/resource/54,read
user_3883,/resource/96,read
user_3884,/resource/32,admin
user_3884,/resource/1,write
user_3884,/resource/70,read
user_3884,/resource/61,read
user_3884,/resource/74,admin
user_3886,/resource/58,write
user_3890,/resource/82,write
user_3890,/resource/28,read
user_3890,/resource/91,write
user_3891,/resource/10,admin
user_3891,/resource/61,admin
user_3891,/resource/3,read
user_3891,/resource/51,read
user_3891,/resource/48,read
user_3893,/resource/31,write
user_3893,/resource/26,read
user_3893,/resource/21,admin
user_3893,/resource/49,admin
user_3893,/resource/70,read
user_3899,/resource/70,read
user_3905,/resource/62,admin
user_3906,/resource/16,read
user_3906,/resource/84,read
user_3906,/resource/52,read
user_3906,/resource/12,read
user_3907,/resource/45,read
user_3907,/resource/15,write
user_3907,/resource/88,write
user_3907,/resource/43,read
user_3908,/resource/15,write
user_3908,/resource/37,admin
user_3908,/resource/57,admin
user_3908,/resource/44,read
user_3911,/resource/56,read
user_3911,/resource/70,read
user_3911,/resource/87,read
user_3911,/resource/40,read
user_3912,/resource/79,write
user_3912,/resource/49,write
user_3913,/resource/79,write
user_3913,/resource/26,read
user_3913,/resource/87,read
user_3913,/resource/60,read
user_3913,/resource/65,write
user_3914,/resource/10,read
user_3914,/resource/91,write
user_3914,/resource/70,read
user_3918,/resource/63,write
user_3918,/resource/91,write
user_3918,/resource/59,read
user_3918,/resource/99,write
user_3920,/resource/43,write
user_3920,/admin/config,read
user_3922,/resource/61,write
user_3922,/resource/32,read
user_3922,/resource/58,read
user_3923,/resource/9,write
user_3925,/resource/28,write
user_3925,/resource/85,read
user_3925,/resource/31,read
user_3925,/resource/34,write
user_3926,/resource/57,admin
user_3926,/resource/44,write
user_3927,/resource/48,read
user_3927,/resource/15,read
user_3927,/resource/100,admin
user_3927,/resource/32,write
user_3927,/resource/3,admin
user_3928,/resource/54,read
user_3928,/resource/3,read
user_3928,/resource/63,admin
user_3928,/resource/82,read
user_3931,/resource/62,write
user_3936,/resource/55,write
user_3936,/resource/88,write
user_3936,/resource/56,read
user_3936,/resource/18,read
user_3936,/resource/21,write
user_3937,/resource/94,write
user_3937,/resource/76,read
user_3937,/config/modify,write
user_3937,/resource/80,write
user_3938,/resource/67,read
user_3938,/resource/10,admin
user_3938,/resource/9,admin
user_3940,/resource/64,read
user_3940,/resource/43,write
user_3940,/resource/100,read
user_3940,/resource/17,write
user_3941,/resource/45,read
user_3941,/resource/25,read
user_3941,/resource/34,read
user_3944,/resource/25,read
user_3944,/config/modify,write
user_3944,/resource/27,write
user_3944,/resource/21,admin
user_3949,/resource/11,read
user_3952,/resource/78,read
user_3952,/resource/64,write
user_3952,/resource/1,read
user_3952,/resource/51,admin
user_3953,/resource/47,admin
user_3953,/resource/99,admin
user_3953,/resource/67,admin
user_3953,/resource/78,read
user_3957,/resource/77,read
user_3957,/resource/71,write
user_3957,/resource/72,admin
user_3957,/resource/18,write
user_3959,/resource/7,admin
user_3959,/resource/89,admin
user_3959,/resource/11,write
user_3959,/resource/74,admin
user_3960,/resource/85,read
user_3962,/resource/70,write
user_3962,/resource/16,admin
user_3962,/resource/47,admin
user_3964,/resource/7,read
user_3964,/resource/68,write
user_3964,/resource/30,read
user_3967,/admin/secret,write
user_3967,/resource/29,read
user_3968,/resource/34,read
user_3968,/resource/43,read
user_3968,/resource/75,admin
user_3968,/resource/31,read
user_3974,/resource/85,write
user_3974,/resource/18,write
user_3974,/resource/89,write
user_3974,/resource/14,read
user_3975,/resource/47,admin
user_3975,/resource/5,admin
user_3975,/resource/56,read
user_3975,/resource/86,admin
user_3980,/resource/69,admin
user_3980,/resource/28,read
user_3980,/resource/33,read
user_3982,/resource/75,write
user_3982,/resource/15,write
user_3982,/resource/82,write
user_3982,/resource/12,write
user_3983,/resource/8,read
user_3983,/resource/28,read
user_3983,/resource/81,write
user_3983,/resource/63,read
user_3985,/resource/19,write
user_3985,/resource/57,read
user_3985,/resource/99,read
user_3985,/resource/5,admin
user_3988,/resource/20,write
user_3991,/resource/57,read
user_3992,/resource/84,admin
user_3992,/resource/41,read
user_3992,/resource/62,read
user_3992,/resource/49,admin
user_3992,/resource/55,write
user_3994,/resource/1,read
user_3994,/resource/24,admin
user_3994,/resource/88,admin
user_3996,/resource/62,read
user_3999,/resource/3,read
user_3999,/resource/6,read
user_4000,/resource/13,write
user_4000,/resource/61,write
user_4000,/resource/76,read
user_4001,/resource/69,write
user_4004,/resource/4,read
user_4004,/resource/27,admin
user_4004,/resource/43,read
user_4004,/resource/32,read
user_4004,/resource/31,admin
user_4005,/resource/51,read
user_4007,/resource/70,read
user_4007,/resource/21,read
user_4007,/resource/58,read
user_4009,/resource/16,write
user_4009,/resource/82,read
user_4009,/resource/10,write
user_4009,/resource/56,write
user_4009,/resource/7,admin
user_4010,/resource/8,read
user_4010,/resource/100,read
user_4010,/resource/45,read
user_4011,/resource/38,write
user_4012,/resource/96,admin
user_4013,/resource/95,admin
user_4013,/resource/100,read
user_4013,/resource/70,write
user_4013,/resource/74,read
user_4014,/resource/95,write
user_4015,/resource/72,write
user_4015,/resource/22,read
user_4015,/resource/92,admin
user_4015,/resource/74,read
user_4017,/resource/9,read
user_4018,/resource/62,write
user_4018,/resource/27,read
user_4019,/resource/95,read
user_4019,/resource/35,admin
user_4019,/resource/73,read
user_4019,/resource/86,read
user_4019,/resource/69,read
user_4022,/resource/11,read
user_4022,/resource/90,write
user_4023,/resource/2,write
user_4024,/resource/37,read
user_4026,/resource/67,read
user_4026,/resource/24,read
user_4026,/resource/92,write
user_4026,/resource/5,write
user_4026,/resource/13,write
user_4027,/resource/52,read
user_4028,/resource/65,read
user_4028,/resource/35,admin
user_4028,/resource/12,write
user_4028,/admin/secret,read
user_4028,/resource/49,read
user_4029,/resource/11,write
user_4031,/resource/72,read
user_4031,/resource/99,read
user_4031,/resource/5,read
user_4031,/resource/49,write
user_4033,/resource/49,read
user_4033,/resource/59,write
user_4033,/resource/97,read
user_4033,/resource/61,read
user_4037,/resource/12,read
user_4037,/resource/64,write
user_4037,/resource/65,write
user_4039,/resource/58,write
user_4039,/resource/10,read
user_4039,/resource/43,write
user_4039,/resource/100,read
user_4039,/resource/90,read
user_4042,/resource/71,admin
user_4042,/resource/80,read
user_4042,/resource/56,read
user_4042,/resource/67,read
user_4045,/resource/15,write
user_4045,/resource/96,read
user_4045,/resource/55,write
user_4047,/resource/52,read
user_4047,/resource/82,read
user_4047,/resource/70,read
user_4047,/resource/89,write
user_4049,/resource/40,read
user_4049,/resource/47,read
user_4050,/resource/5,write
user_4050,/resource/97,write
user_4051,/resource/72,read
user_4051,/resource/66,write
user_4051,/resource/18,read
user_4051,/resource/26,write
user_4051,/config/modify,admin
user_4052,/resource/89,write
user_4052,/resource/30,read
user_4052,/resource/10,read
user_4052,/resource/95,read
user_4056,/resource/69,admin
user_4056,/resource/96,admin
user_4056,/resource/35,write
user_4059,/resource/78,read
user_4059,/resource/100,write
user_4059,/resource/39,admin
user_4062,/resource/38,admin
user_4062,/resource/70,write
user_4062,/resource/71,admin
user_4062,/resource/28,admin
user_4064,/resource/39,write
user_4064,/resource/86,read
user_4064,/resource/88,read
user_4064,/admin/config,write
user_4066,/resource/93,admin
user_4066,/resource/19,admin
user_4066,/resource/10,write
user_4067,/resource/93,read
user_4067,/resource/48,read
user_4067,/resource/100,admin
user_4069,/resource/19,read
user_4072,/resource/35,read
user_4072,/resource/87,read
user_4072,/resource/29,write
user_4076,/resource/100,write
user_4076,/resource/55,write
user_4080,/resource/24,read
user_4080,/resource/55,admin
user_4080,/resource/81,read
user_4080,/resource/94,read
user_4081,/resource/99,read
user_4081,/resource/8,admin
user_4081,/resource/88,read
user_4082,/admin/secret,read
user_4082,/resource/76,write
user_4082,/resource/92,read
user_4082,/resource/43,read
user_4084,/resource/25,write
user_4084,/resource/49,admin
user_4084,/resource/63,write
user_4084,/resource/52,read
user_4088,/resource/98,write
user_4088,/resource/52,admin
user_4088,/resource/72,read
user_4089,/resource/73,read
user_4089,/resource/98,write
user_4089,/resource/10,admin
user_4089,/resource/80,read
user_4089,/admin/secret,read
user_4091,/resource/88,write
user_4091,/resource/61,admin
user_4091,/resource/83,read
user_4092,/resource/35,admin
user_4092,/resource/77,read
user_4092,/resource/22,read
user_4093,/resource/90,write
user_4094,/resource/67,read
user_4094,/resource/49,read
user_4094,/resource/29,read
user_4094,/resource/10,read
user_4094,/resource/55,write
user_4097,/resource/72,admin
user_4099,/resource/15,read
user_4100,/resource/24,read
user_4100,/resource/66,read
user_4101,/resource/75,write
user_4101,/resource/14,write
user_4101,/config/modify,write
user_4102,/resource/78,read
user_4102,/resource/42,read
user_4105,/resource/24,read
user_4106,/resource/99,read
user_4106,/resource/85,write
user_4106,/resource/88,read
user_4106,/resource/71,read
user_4107,/resource/47,read
user_4107,/resource/79,read
user_4107,/resource/36,read
user_4107,/resource/95,read
user_4107,/resource/23,read
user_4108,/resource/50,write
user_4109,/resource/60,read
user_4109,/resource/62,write
user_4109,/resource/41,read
user_4111,/resource/89,read
user_4111,/resource/29,read
user_4111,/resource/99,write
user_4111,/resource/15,admin
user_4111,/resource/82,write
user_4119,/resource/52,read
user_4119,/resource/2,read
user_4119,/resource/48,write
user_4119,/resource/47,write
user_4126,/resource/36,write
user_4126,/config/modify,read
user_4126,/resource/19,read
user_4131,/resource/47,read
user_4131,/resource/33,read
user_4133,/resource/3,write
user_4133,/resource/85,read
user_4135,/resource/25,write
user_4135,/resource/49,write
user_4135,/resource/47,read
user_4137,/config/modify,write
user_4137,/resource/3,admin
user_4137,/resource/6,admin
user_4137,/resource/87,read
user_4137,/resource/51,admin
user_4139,/resource/33,read
user_4140,/resource/22,read
user_4140,/resource/72,write
user_4140,/resource/54,admin
user_4140,/resource/32,read
user_4143,/resource/6,admin
user_4143,/resource/79,admin
user_4145,/resource/50,read
user_4145,/resource/41,write
user_4145,/resource/21,admin
user_4147,/resource/76,read
user_4147,/resource/13,admin
user_4153,/resource/87,admin
user_4153,/resource/62,write
user_4153,/resource/83,admin
user_4155,/resource/16,read
user_4156,/resource/23,read
user_4158,/resource/38,write
user_4158,/resource/32,admin
user_4158,/config/modify,admin
user_4164,/resource/35,write
user_4164,/resource/74,read
user_4165,/resource/62,write
user_4165,/resource/40,write
user_4165,/resource/65,read
user_4165,/resource/70,write
user_4166,/resource/1,write
user_4166,/resource/66,admin
user_4166,/resource/97,write
user_4166,/resource/81,read
user_4171,/resource/42,read
user_4171,/resource/33,write
user_4171,/resource/45,write
user_4175,/resource/30,admin
user_4175,/resource/24,write
user_4175,/resource/59,write
user_4175,/resource/37,admin
user_4176,/resource/10,admin
user_4176,/resource/62,read
user_4176,/resource/64,admin
user_4176,/system/delete,write
user_4183,/resource/97,write
user_4183,/resource/32,read
user_4186,/resource/54,write
user_4186,/resource/78,write
user_4186,/resource/85,admin
user_4186,/resource/22,admin
user_4187,/admin/config,write
user_4188,/resource/70,read
user_4188,/resource/90,read
user_4188,/resource/47,read
user_4188,/resource/85,read
user_4189,/resource/28,read
user_4189,/resource/46,read
user_4189,/resource/77,read
user_4189,/resource/7,read
user_4189,/resource/99,read
user_4190,/resource/18,admin
user_4193,/resource/42,read
user_4193,/config/modify,read
user_4193,/resource/55,read
user_4193,/resource/65,read
user_4198,/resource/88,read
user_4198,/system/delete,read
user_4200,/resource/95,write
user_4200,/resource/22,write
user_4201,/resource/37,write
user_4203,/resource/18,write
user_4203,/resource/46,admin
user_4203,/resource/39,write
user_4203,/resource/92,read
user_4204,/resource/82,read
user_4204,/resource/10,read
user_4204,/resource/33,read
user_4204,/resource/58,read
user_4204,/resource/69,read
user_4205,/resource/22,admin
user_4206,/resource/50,admin
user_4206,/resource/1,read
user_4206,/resource/6,admin
user_4206,/resource/90,write
user_4209,/resource/69,write
user_4209,/resource/19,read
